Role Category,Role,Functional Area,Industry,Skill1,Skill2,Skill3,Skill4,Skill5
67,364,35,21,8644,11287,6372,7880,3795
67,424,35,41,7642,5297,4464,11145,1341
67,424,35,41,10685,3517,574,7527,2443
67,424,35,41,2194,7880,230,4652,8445
67,424,35,41,11458,10591,6722,6120,5284
67,405,35,54,6386,9821,9372,4948,8200
67,405,35,54,7249,7880,3795,7934,9509
67,424,35,6,7068,6597,10527,4601,5560
67,424,35,6,7880,7554,1276,9395,3884
67,424,35,43,955,2087,4828,5560,7554
67,424,35,43,253,7880,3689,6722,1623
67,364,35,30,2927,11555,9906,6590,1370
67,424,35,38,6386,7880,3229,253,4838
67,424,35,12,689,7527,7045,5656,868
67,424,35,43,10433,3281,6647,6108,5174
67,424,35,1,5337,10365,2744,1370,1180
67,424,35,1,5860,7880,7508,8646,9712
67,424,35,1,3795,6386,8514,1343,10456
67,424,35,1,7425,1548,11740,3900,2143
67,364,35,6,5272,10151,10433,7880,1845
67,424,35,43,6386,3332,7808,6590,5908
67,424,35,43,5792,4830,5654,6722,826
67,424,35,41,9882,9954,4830,4838,8494
67,424,35,41,689,6386,9882,7880,4838
67,405,35,1,9509,7880,3795,1985,11458
67,424,35,39,9882,10511,2307,253,7880
67,424,35,39,3795,5791,868,921,8733
67,424,35,41,9395,9116,7880,905,3795
67,424,35,41,6384,7068,11621,1180,3534
67,424,35,41,7249,7880,4830,3795,5514
67,364,35,22,3534,7249,7880,3795,3466
67,364,35,13,2233,9639,3812,5560,8232
67,364,35,13,3272,122,10168,6940,4917
67,424,35,13,7425,1276,5656,8493,291
67,405,35,24,11692,8915,4312,10072,6386
67,405,35,58,10365,8310,10433,5272,8200
67,405,35,58,2195,7880,868,11589,5827
67,424,35,6,43,5560,7249,2739,4952
67,424,35,6,3252,7880,10739,5811,3795
67,424,35,52,2233,7910,5968,7690,7249
67,424,35,1,3106,689,7798,10071,5147
67,424,35,1,253,9395,6722,868,3000
67,424,35,41,7068,10557,9188,5908,8232
67,424,35,41,2256,4550,1276,1713,9878
67,424,35,25,10433,7880,10557,1276,5961
67,424,35,43,9414,6246,6071,253,10772
67,424,35,43,7249,9835,3936,122,6643
67,424,35,6,7934,7425,5654,9882,10433
67,424,35,6,5560,1623,7880,4838,8646
67,434,35,51,11310,3133,3203,10135,4613
67,434,35,51,8370,8445,7993,3328,3230
67,424,35,52,9484,10433,7068,7880,905
67,424,35,41,7880,11182,253,10527,7045
67,364,35,45,5337,4239,11672,253,11274
67,364,35,45,7344,9032,8646,6722,9878
67,424,35,30,7068,9954,1321,7880,4830
67,364,35,58,6386,6722,7880,5514,868
67,424,35,12,4620,574,2068,9882,230
67,424,35,12,3320,9404,6133,7045,7527
67,424,35,1,574,8200,5514,868,4999
67,424,35,1,8763,4652,7880,6597,4234
67,405,35,60,3106,6386,8257,3534,10071
67,405,35,60,6984,2860,7848,8646,9955
67,424,35,16,6386,5219,7508,3229,1499
67,405,35,12,11579,10433,253,5272,8445
67,405,35,12,7880,1845,6722,8494,8419
67,424,35,30,6071,11607,7690,7036,7098
67,424,35,30,7880,1276,8648,7598,11337
67,424,35,41,7425,6386,10524,10433,7880
67,424,35,41,5514,3795,8493,4830,2777
67,424,35,43,11191,9254,11452,7690,3894
67,424,35,21,9395,5560,10924,7642,7880
67,424,35,21,689,1276,6722,7493,7425
67,364,35,38,1090,1829,7597,4371,5560
67,424,35,41,6384,7068,6386,9116,9841
67,424,35,41,7880,3795,6984,6722,7425
67,424,35,6,10511,6724,5560,7880,3814
67,405,35,52,6597,253,2573,6247,8834
67,193,35,41,6386,8090,10757,7814,1407
67,364,35,43,3106,1370,7788,4908,6643
67,364,35,43,8646,5827,6722,1719,2185
67,424,35,41,7220,9882,11274,7228,230
67,424,35,43,5560,8834,7880,5654,6722
67,424,35,12,4958,7880,9490,2068,3517
67,424,35,12,126,8834,7642,10172,6517
67,364,35,30,2896,7201,3272,3534,5514
67,424,35,1,10153,3284,4296,10402,1623
67,424,35,1,7527,110,7045,10433,7915
67,393,35,9,3106,10433,10523,8370,3489
67,424,35,23,971,7910,7249,1175,932
67,424,35,23,5654,1341,10072,1120,7425
67,424,35,1,10433,9090,6713,2443,3517
67,424,35,1,7880,7642,1276,9395,6762
67,434,35,57,7976,10365,10425,7880,1317
67,424,35,10,5560,7249,3795,6722,7425
67,424,35,43,1499,7249,8506,9032,3689
67,424,35,58,7976,253,7201,5560,2115
67,424,35,52,1370,2837,6864,7880,122
67,424,35,52,1276,868,9847,7934,7425
67,364,35,41,4625,7880,5514,4794,868
67,364,35,1,6643,8310,7279,5514,11659
67,364,35,1,7880,10489,11589,8419,5827
67,424,35,12,8119,11503,689,11310,1544
67,424,35,12,780,8517,4242,8445,7424
67,424,35,12,11449,4470,2194,4613,253
67,424,35,42,7484,6386,4306,7880,3229
67,424,35,42,253,4838,6108,9954,11673
67,424,35,12,4652,3097,689,11310,1544
67,424,35,12,2777,9002,8987,8445,11449
67,424,35,12,2658,7536,2174,6459,2194
67,424,35,1,1499,9395,7249,7403,7508
67,424,35,30,692,6590,11274,5908,2244
67,424,35,17,9372,9804,7249,7483,1623
67,424,35,17,6756,3795,4309,9500,7045
67,364,35,38,11115,10,6590,5466,3149
67,364,35,38,8646,2924,276,71,2043
67,424,35,43,7976,5714,10234,2744,1370
67,424,35,43,8044,6289,9193,11449,7425
67,434,35,4,7068,689,6386,11449,4999
67,434,35,4,2640,4034,5811,8445,8646
67,405,35,30,7934,10404,8090,10757,3795
67,405,35,30,10453,11192,5842,8372,4349
67,405,35,30,6384,9258,6386,7642,10433
67,405,35,30,7508,8037,7249,9882,4034
67,424,35,30,8753,4891,6130,3420,6864
67,424,35,30,7596,6210,1022,9332,7425
67,424,35,10,6386,7880,3229,253,4838
67,424,35,41,1180,8200,7880,7220,868
67,424,35,41,6386,6467,4646,7880,8493
67,405,35,2,5337,8753,21,1208,9032
67,424,35,17,6386,10524,6643,7880,253
67,424,35,17,7045,11449,9882,7527,7565
67,424,35,41,7880,10081,1845,8200,1180
67,364,35,30,3106,8419,11392,8370,689
67,364,35,30,11191,8646,238,10752,8226
67,424,35,12,3737,8257,10433,5514,313
67,424,35,12,11339,2924,6691,5466,2115
67,424,35,43,1563,4312,1175,7880,7425
67,364,35,18,1180,7563,2233,8370,7848
67,424,35,46,2321,7249,8834,1623,7880
67,364,35,41,4052,10317,4651,5514,4014
67,424,35,17,9882,7249,868,43,7880
67,424,35,17,6386,6414,7045,10433,1341
67,405,35,38,10365,6386,2233,3795,2159
67,405,35,38,7880,5514,7249,868,7596
67,202,35,6,8784,5284,4831,5852,11182
67,202,35,6,6261,11659,8419,7577,6984
67,202,35,6,8604,6196,11589,4250,11256
67,424,35,21,2573,253,6247,8517,6597
67,424,35,41,8090,3795,253,2671,4830
67,424,35,41,4838,9954,574,5299,3229
67,424,35,41,1499,8517,6384,6386,10685
67,424,35,1,7880,3639,4830,4838,8517
67,405,35,52,6386,5219,1623,7880,3795
67,424,35,12,689,9954,1321,7527,4838
67,424,35,4,9954,1321,7880,7527,4830
67,424,35,12,10433,7880,9452,7501,6722
67,434,35,4,10365,3230,10527,1623,7880
67,424,35,1,7934,7425,6386,7508,3795
67,424,35,1,1499,9804,7249,11261,2557
67,424,35,21,6386,3795,7249,3328,8646
67,424,35,58,6386,7910,43,9395,5219
67,424,35,58,7249,9452,10072,9484,7425
67,424,35,41,7425,1276,6386,7880,4185
67,364,35,6,10365,8310,10433,4701,11589
67,405,35,21,10803,1180,9882,253,8200
67,405,35,21,8445,8534,5554,6722,868
67,405,35,58,9955,6386,10433,6722,9712
67,405,35,58,9804,9882,6984,8180,6530
67,424,35,54,9414,8753,5843,2078,10772
67,424,35,11,6386,9882,10433,253,11274
67,424,35,11,8445,6984,8646,9712,868
67,202,35,52,1563,6071,10864,3218,8319
67,424,35,41,10365,1623,7880,11344,7425
67,405,35,58,6386,9372,5219,4194,7249
67,405,35,58,7880,6320,7508,10623,8733
67,202,35,43,9673,6591,11274,4831,10771
67,202,35,43,6657,3385,8559,5827,868
67,424,35,58,5654,6386,10433,5560,7249
67,424,35,58,10481,2256,7880,3795,4838
67,424,35,43,7068,8396,8537,4830,8236
67,424,35,43,9224,868,9847,5844,4446
67,424,35,13,1892,4553,4387,7450,2744
67,424,35,13,8396,6464,10356,1128,10594
67,424,35,12,5325,4318,9929,5038,5869
67,424,35,12,4752,11510,317,7282,11220
67,424,35,41,424,7068,6384,6386,10433
67,424,35,41,11503,868,6866,10081,9105
67,424,35,41,1475,8200,2256,2043,1180
67,424,35,1,7976,6386,10433,253,230
67,424,35,1,7527,7880,4488,9395,868
67,424,35,1,465,6372,103,3978,1759
67,424,35,16,10373,10527,4601,4403,3252
67,323,35,13,2233,6386,1878,4431,2782
67,323,35,13,7387,3997,7610,62,10708
67,193,35,24,10365,6386,7880,3795,10623
67,424,35,13,5654,6386,9372,10433,6597
67,424,35,13,7249,7880,6320,3795,6722
67,424,35,43,7068,4034,465,7690,7554
67,405,35,43,7976,4312,8798,6597,8396
67,405,35,43,1808,8646,10072,9872,7425
67,424,35,50,10433,10653,5560,7880,8509
67,405,35,43,9049,6386,7880,3229,253
67,405,35,32,6384,6386,10433,3534,5272
67,405,35,32,7249,7880,3328,3795,9712
67,405,35,1,8798,2956,4711,8370,5621
67,424,35,41,9914,868,5811,7325,7880
67,424,35,41,5560,7527,7045,11274,9882
67,364,35,11,1180,6785,1845,1187,11235
67,364,35,34,2233,4312,5874,5033,5025
67,364,35,34,6864,8090,1276,754,10708
67,364,35,13,2233,9639,7690,5560,2256
67,424,35,35,5646,3795,7880,10527,11503
67,424,35,35,7249,4838,4830,2115,2649
67,424,35,43,7976,6386,6597,7808,10524
67,424,35,43,7880,6384,9712,6722,7425
67,424,35,30,1563,8310,1370,10273,3942
67,424,35,43,2887,253,584,7880,4830
67,424,35,43,1341,8563,10765,868,11449
67,405,35,23,8753,7603,10433,3534,7880
67,424,35,43,8372,6038,4711,818,3387
67,405,35,30,3795,11274,8457,7610,5554
67,424,35,43,7642,4744,3795,7045,5560
67,424,35,38,253,7249,7642,7880,4830
67,424,35,1,6384,6386,1499,7880,7642
67,434,35,41,6386,10433,6643,6000,8300
67,434,35,41,2155,5775,11192,5654,7976
67,424,35,41,7425,2233,6386,7880,10081
67,405,35,17,6386,9882,10433,6597,7193
67,405,35,17,10458,7880,6984,7642,8646
67,424,35,12,7068,10433,11115,7880,6643
67,424,35,12,10072,6722,3314,11337,8615
67,424,35,30,3106,7976,4312,6590,7644
67,405,35,24,7880,3795,3466,868,5560
67,393,35,54,10271,6261,4831,11274,6657
67,424,35,10,1341,10433,7642,7880,9882
67,424,35,43,5654,6386,9882,5219,10433
67,424,35,43,7473,7249,7880,7642,9712
67,424,35,1,9372,10433,10524,253,7249
67,424,35,1,10739,7880,466,3795,11589
67,424,35,41,6384,6386,11261,10433,9258
67,424,35,41,7880,466,5811,3886,7425
67,424,35,43,10365,6386,8310,6597,253
67,424,35,43,7249,5889,6384,8646,11589
67,405,35,17,10024,5345,10433,5917,5272
67,405,35,17,1623,7880,10976,713,9564
67,364,35,41,7577,1180,11191,93,1845
67,424,35,41,5272,10433,7642,7880,7236
67,434,35,41,10433,7880,6643,2782,1836
67,434,35,41,3534,5466,921,8327,249
67,424,35,33,6597,1719,4528,253,826
67,424,35,33,2739,7249,10151,11261,9882
67,424,35,33,11659,7642,3072,9484,3886
67,424,35,41,5284,5412,7880,10365,1370
67,424,35,41,9651,3534,8023,8790,263
67,424,35,41,2397,6529,287,3016,8354
67,424,35,4,10433,7880,9882,8445,7642
67,424,35,10,6386,7880,3229,253,4838
67,424,35,13,10433,4838,8537,7068,249
67,424,35,52,253,10772,7249,2397,6384
67,405,35,12,4652,9395,574,8831,8445
67,434,35,12,253,584,11449,8445,1187
67,434,35,12,6643,7720,8370,4652,11310
67,434,35,12,3203,3106,8646,3328,6101
67,434,35,12,2194,8037,10081,6525,3000
67,364,35,43,11622,10893,2512,1407,9827
67,364,35,38,10477,9212,3180,3636,3420
67,424,35,12,574,11449,4242,6335,689
67,424,35,12,10433,7536,2443,8445,9882
67,424,35,1,10365,2233,253,11274,5560
67,424,35,1,7249,8578,7880,6384,754
67,405,35,21,4090,10433,7236,5272,5514
67,405,35,21,10948,11659,7880,10151,5195
67,364,35,1,5272,10433,5514,3105,4963
67,424,35,41,3795,9882,10685,11503,574
67,424,35,41,253,11274,7249,8445,7642
67,424,35,41,2155,868,10402,1302,4652
67,424,35,13,2233,9188,1579,6590,9395
67,424,35,13,2782,7201,9500,8646,10211
67,424,35,41,9954,7880,1321,10593,7325
67,424,35,43,5560,8834,7880,5654,6722
67,323,35,30,6386,465,7180,1370,8236
67,405,35,48,6386,9882,3795,10433,253
67,405,35,48,7880,6984,8646,6722,868
67,424,35,1,5654,10765,5710,10527,5560
67,405,35,53,10524,10527,5560,7325,1623
67,405,35,58,689,9882,7642,8445,7880
67,424,35,30,8250,8310,4656,8257,2284
67,424,35,30,7880,10402,4709,11589,10752
67,323,35,1,3106,3522,11310,8370,10172
67,323,35,1,10273,6755,4620,6709,7955
67,193,35,58,8090,6722,3795,7249,10708
67,424,35,24,7425,6722,11287,253,9452
67,424,35,24,584,5560,9954,4830,8445
67,424,35,30,10492,7880,11591,1276,10072
67,424,35,43,6386,5844,10433,9847,11661
67,424,35,43,4830,868,2864,1623,8537
67,424,35,52,11191,10433,7880,3894,4838
67,424,35,43,2573,253,7249,6247,7508
67,424,35,43,8517,9712,6597,7934,7425
67,424,35,4,6386,4594,7880,3795,7249
67,424,35,4,868,3133,4403,8037,9452
67,405,35,30,7325,5971,3795,6386,4838
67,405,35,30,7249,9015,7880,2115,9509
67,424,35,30,424,3396,8396,6864,6384
67,424,35,30,5459,6806,2256,7880,6643
67,424,35,41,6384,10591,7325,6722,7880
67,405,35,51,10433,7880,10365,5514,6174
67,434,35,41,6386,7036,3795,8340,5219
67,424,35,43,1563,10433,465,1703,8834
67,424,35,41,7045,9882,7527,3145,7228
67,405,35,34,6386,9882,43,10433,3534
67,405,35,34,4948,7249,8445,7880,7642
67,424,35,1,6713,9882,10433,4488,230
67,424,35,43,11191,9813,9254,11452,7690
67,424,35,4,7976,1180,4312,10524,5710
67,424,35,4,9258,7249,7880,9395,6722
67,424,35,1,7068,9485,912,6864,7880
67,424,35,12,9882,7880,8493,249,2777
67,424,35,55,9954,7880,7220,8753,4830
67,193,35,46,424,7068,7976,6386,5908
67,424,35,1,9414,4312,7904,5082,6174
67,364,35,41,11191,10433,246,8517,3894
67,424,35,57,5560,7249,1703,3795,7425
67,434,35,1,5560,5771,10524,2256,7880
67,424,35,24,10433,7193,253,10527,10739
67,364,35,6,7642,7880,3795,1365,10708
67,405,35,12,11310,7993,43,7880,10433
67,405,35,12,7527,11274,9882,7642,7671
67,364,35,41,6384,6386,3534,4316,8200
67,364,35,41,7880,3795,9509,10151,868
67,424,35,10,7068,9258,7880,8517,3795
67,424,35,41,10365,7746,9509,7068,20
67,424,35,41,5977,8370,5656,7880,10752
67,424,35,1,6386,10524,3728,7424,7880
67,364,35,1,6590,10969,5100,5480,1370
67,364,35,1,6864,1276,852,5998,6658
67,424,35,41,7425,5514,3795,7249,3639
67,424,35,41,8493,2924,4830,2777,7068
67,364,35,30,8798,9906,5033,8370,7880
67,364,35,30,122,774,11191,868,8327
67,434,35,1,7272,11310,11274,5908,8370
67,424,35,41,6386,7880,3795,3639,5219
67,405,35,4,1321,8753,7193,5710,5560
67,405,35,4,253,7880,8517,4830,4838
67,405,35,10,9882,7642,10685,7880,574
67,424,35,30,721,8798,10433,6590,7880
67,434,35,30,8354,8983,62,3843,6671
67,434,35,30,955,2604,4785,10923,5292
67,424,35,53,7068,1499,11452,7890,7249
67,424,35,12,10433,11449,253,7880,11310
67,424,35,12,1276,8646,9395,6722,1466
67,424,35,38,2573,253,6247,8517,6597
67,393,35,45,6657,11659,2115,8419,3570
67,364,35,52,6976,8072,5560,4730,3001
67,405,35,4,10365,10433,6597,8945,2640
67,405,35,4,5560,1623,7880,3072,9335
67,405,35,2,6386,253,2573,6247,8517
67,434,35,38,1669,5874,10071,7186,7827
67,434,35,38,4622,9712,3386,6938,11192
67,405,35,45,3000,6643,11449,10071,6722
67,405,35,45,868,5827,8370,2194,3230
67,424,35,1,10433,7642,7880,10527,905
67,364,35,38,868,10803,5514,6656,8742
67,424,35,12,4312,9395,9768,11274,9500
67,424,35,12,11310,7642,7880,5654,11337
67,424,35,10,1341,7880,7045,11274,253
67,405,35,54,7534,4831,10988,8047,6657
67,405,35,30,6024,8586,8340,5219,10449
67,405,35,30,8646,141,6210,921,10805
67,424,35,1,7934,7425,1812,7690,1499
67,424,35,36,689,10433,2777,10739,11287
67,424,35,36,9977,10802,4153,5514,7425
67,405,35,10,10151,10433,7880,10365,5514
67,405,35,10,868,4838,8370,7168,1677
67,405,35,10,2115,5964,2404,11589,2640
67,193,35,41,4052,10757,4070,7603,7387
67,424,35,12,7536,126,9395,10172,9882
67,424,35,12,230,7642,8445,10433,11449
67,424,35,12,8493,9228,4242,4620,253
67,364,35,30,5459,6024,6590,253,1508
67,364,35,30,1521,11078,1175,8646,1719
67,405,35,46,7934,8090,2219,1499,7249
67,424,35,58,10071,1321,4830,4838,3995
67,424,35,58,11344,3097,1623,689,8537
67,424,35,58,249,9032,7425,6386,7642
67,424,35,43,11659,8310,818,11274,6657
67,364,35,43,7068,9325,8310,10554,10
67,364,35,43,5977,122,8884,11589,3149
67,364,35,12,7068,6386,1499,2887,4097
67,364,35,12,718,2256,8683,9712,11337
67,424,35,10,8834,11337,7880,4830,5153
67,424,35,10,7425,1276,6386,1803,10433
67,424,35,10,6722,7880,6102,3795,2621
67,424,35,10,11182,4838,9452,7068,7976
67,424,35,12,7880,7220,8493,4838,10679
67,364,35,41,739,11503,10433,5284,7880
67,424,35,41,7220,3517,689,9620,2194
67,405,35,30,11310,6643,6722,5827,2194
67,405,35,30,6713,10433,9395,20,1544
67,405,35,57,6386,9372,1499,1412,7249
67,405,35,57,8506,10739,2938,3795,5446
67,424,35,45,8798,4941,11725,6261,1120
67,424,35,45,9414,8472,2089,11672,7228
67,424,35,45,11274,9032,6609,9878,11449
67,424,35,38,7068,4153,9804,2924,5977
67,193,35,1,6384,6386,9372,1499,7993
67,193,35,1,9032,3795,1276,868,7387
67,364,35,41,6384,3534,5299,3795,3180
67,424,35,18,9882,11603,7880,7642,9057
67,193,35,41,7068,6386,253,7880,109
67,405,35,52,7425,6386,9372,7249,7618
67,405,35,52,7880,3795,153,11589,7387
67,424,35,23,1321,8753,7880,8517,4830
67,364,35,30,5337,10433,868,2244,1829
67,424,35,41,6386,10433,7880,868,5560
67,193,35,41,4578,2089,11210,3334,3272
67,193,35,41,9512,4070,10105,11192,998
67,424,35,21,1563,11191,9254,7690,3894
67,364,35,43,32,5843,11008,6084,6590
67,364,35,43,11274,10056,309,7880,1276
24,278,10,1,10731,1877,4357,3634,1221
24,443,27,30,4711,2533,6319,1990,6365
24,443,27,30,5475,7293,5255,337,1070
24,184,27,24,5643,10735,7282,5107,7375
24,184,27,24,6494,11337,5445,2089,1046
24,184,27,1,62,7319,10265,5810,5652
24,184,27,1,7765,8241,7623,7220,3645
24,184,5,28,10225,5388,3625,11164,8829
24,278,10,1,10004,3086,9325,11364,5763
24,278,10,1,3880,3171,3873,1877,1601
24,184,27,30,6357,10286,8435,8364,1500
24,184,27,30,5952,5587,7794,2633,878
24,443,27,1,7002,9325,5480,8051,1869
24,184,40,1,1346,5802,6639,3687,10872
24,184,40,1,7336,10162,11592,62,9208
24,65,5,1,9156,3474,11260,8364,2745
24,278,10,1,5425,6685,8912,7270,7219
24,184,27,1,62,5388,878,3625,11164
24,184,27,1,4357,7220,8460,11178,9796
24,113,20,46,7068,10372,10557,173,5271
24,184,5,28,4495,11595,8364,6134,7936
24,184,5,28,8986,4176,10381,4316,1756
24,184,5,28,3783,5023,10286,7479,9255
24,184,5,28,3847,3264,2361,7639,9156
24,306,5,1,1296,1287,7372,6685,8253
24,306,5,1,2912,1199,2143,6937,1221
24,184,5,1,9325,5092,3272,691,10633
24,301,5,1,775,1579,5652,10361,7186
24,65,5,1,6963,9156,10286,441,8602
24,65,5,1,8364,8327,7496,9193,470
24,301,29,1,5348,1869,10834,7765,10358
24,301,27,45,10018,480,10731,6255,4312
24,301,27,45,7896,691,3645,9090,470
24,301,5,38,6590,1126,10403,1175,11260
24,301,5,38,11136,7896,691,9332,470
24,205,24,6,4184,6188,5624,6266,7212
24,184,40,10,9325,8870,10286,755,441
24,184,40,10,6134,3804,62,11648,9208
24,205,24,1,7877,3108,9201,10771,2003
24,205,24,1,5385,7212,5930,6130,4556
24,184,27,61,7068,10557,1106,4711,7063
24,184,27,61,9663,9126,7282,8262,5090
24,301,27,43,775,5652,10361,10771,1919
24,301,10,1,5538,11606,6227,1242,11615
24,301,10,1,1928,8017,5286,441,8325
24,301,29,1,10018,7359,5,441,7896
24,301,29,1,691,62,3848,470,1655
24,443,27,1,3855,2912,1080,9990,3117
24,443,27,1,1349,6685,10305,4992,1221
24,301,5,1,5011,5060,11354,10439,3561
24,278,27,16,6331,5425,8438,7341,8899
24,301,11,1,10096,5337,9700,3272,10915
24,301,11,1,1494,778,9500,11611,7220
24,306,5,1,1287,10787,7372,2632,4014
24,278,27,1,607,2493,8483,10834,1869
24,278,27,1,5538,5835,1221,4862,11543
24,278,10,1,4069,3171,10516,11543,470
24,184,27,1,6908,62,10629,6901,2493
24,184,27,1,441,11662,1538,9255,9691
24,301,27,1,7495,5341,4184,8606,823
24,184,5,28,10381,2476,7479,4316,10951
24,184,5,28,1756,9651,3783,7936,11361
24,184,5,43,1838,2740,6973,1480,7282
24,184,5,43,6762,50,4357,62,7759
24,301,27,1,10455,4357,6134,10629,8256
24,301,27,1,5618,6211,62,11595,6173
24,301,10,1,5801,11555,9402,3977,2493
24,301,10,1,8364,9878,5337,1655,8606
24,65,5,1,11739,9305,8598,9539,7805
24,65,5,1,2695,8245,8327,9322,8486
24,65,5,1,9939,1876,6022,10286,8198
24,65,5,1,8162,10403,7617,1480,6134
24,301,5,28,9833,10915,88,8327,1684
24,301,27,1,8227,10093,2633,9834,8726
24,278,10,15,9325,4319,3171,6447,10900
24,301,27,38,4897,1494,8987,7690,8327
24,184,40,25,8947,4467,11274,8437,2139
24,65,5,1,6639,1508,7186,5082,5801
24,65,5,1,216,122,8297,9220,9332
24,184,27,1,939,4162,8640,6227,106
24,205,24,1,7212,6188,6294,9201,3990
24,184,27,1,1869,97,9965,9592,5608
24,184,27,1,2814,3559,5090,6148,5812
24,278,10,1,5337,3634,4319,2623,9637
24,278,10,1,441,8834,1221,3425,470
24,278,10,1,3171,9398,10988,9226,10900
24,278,10,1,1070,5115,8289,10152,3911
24,113,27,45,4326,862,5935,5025,1803
24,113,27,45,921,10365,2234,8327,8669
24,301,5,43,2912,9325,6051,9011,10273
24,301,5,43,1869,2143,6937,9349,11275
24,205,24,13,7212,8396,122,740,7502
24,301,5,1,7358,5801,6173,6553,6654
24,301,27,43,7690,441,8364,11145,6255
24,301,29,43,10403,5506,10263,8364,954
24,301,29,43,3579,782,62,7639,8226
24,65,5,1,5757,11260,2834,1869,5538
24,65,5,1,4357,7960,6068,3899,2633
24,301,27,1,10988,5337,8242,6590,6317
24,301,27,1,1181,11482,6227,9878,6091
24,65,5,1,2156,4365,2292,242,6741
24,184,27,1,9381,62,1221,9325,4316
24,184,27,1,10273,441,714,7219,10286
24,278,10,1,775,367,5652,9491,7186
24,278,10,1,1684,3171,7971,1829,9332
24,443,27,1,6976,9325,6709,4037,9398
24,113,20,43,8638,11457,5025,1803,201
24,65,27,1,10286,6333,5782,8486,8623
24,65,27,1,10359,1999,1500,5105,5550
24,184,27,43,7861,10771,3942,4357,11685
24,184,27,43,1596,3867,7598,11337,62
24,278,10,1,6670,6581,441,8364,10273
24,278,10,1,2143,6319,337,470,878
24,184,29,1,4711,2931,11145,122,3942
24,184,29,1,4357,6636,1829,9090,10752
24,301,29,1,123,9156,3625,11260,11164
24,301,29,1,8227,5550,4357,432,7929
24,301,11,1,3299,3687,8933,778,1935
24,306,5,13,6303,9906,1070,1128,3454
24,306,5,13,1480,11191,1392,11102,8615
24,301,27,1,10886,2633,8834,3137,7086
24,301,27,1,10809,8597,5337,7303,9878
24,278,10,10,2912,9325,6051,3444,10745
24,278,10,10,9151,10097,10273,1869,2143
24,278,27,1,10731,3171,11543,3086,7267
24,184,5,28,6908,3531,6173,7220,5908
24,306,5,1,3895,8253,9527,441,8364
24,306,5,1,7372,1869,10488,4307,10332
24,65,5,1,7617,6357,10286,1868,9592
24,65,5,38,3299,5171,10286,6051,9690
24,65,5,38,2632,9102,1276,8867,7874
24,184,5,28,10018,2628,10286,2931,834
24,184,5,28,122,3980,62,1128,6091
24,278,27,1,7046,2238,7725,3086,441
24,278,27,1,6538,10096,11427,337,11543
24,306,5,1,10243,11438,9349,7712,11103
24,306,5,1,5946,6365,10568,7242,6685
24,184,27,1,1066,9332,1438,3900,122
24,184,27,1,7528,10383,4097,5985,2428
24,184,27,1,5484,3179,6908,5023,4357
24,301,5,6,6454,5480,11260,2361,122
24,301,5,6,8256,3942,691,9952,7639
24,205,24,1,7212,9193,2894,6188,2143
24,443,5,13,2912,1106,3412,4346,3509
24,443,5,13,8624,7975,1756,11337,7639
24,184,11,1,10988,9926,8289,3547,7142
24,443,5,1,10059,6963,8624,8256,7496
24,443,5,1,281,2255,10636,10805,4556
24,205,24,1,3108,2143,4843,4231,5545
24,205,24,1,3633,10966,868,10752,7524
24,184,10,1,2669,6375,3171,8240,7259
